========================================================================================================================
Leader key registrations
SP25Y6NQXBDDZEJEED0WG0V2077JQ49DJMBXWCZ7G/1DkfGWddhyqRQett2hzevqeS7EwRzaD1Vr 40/42/341 11.70% 12.32% - 18,440,000 - Th[8.94%] (54076.246334310854)
SP270Y0ZEBA39217XQAQF5XDH389R0D6EYXTJJCVV/1Dx8wXTXS84yayTbP9sfL5eH3KY4hXDrmu 1/3/56 0.29% 5.36% - 1,144,000 - Th[3.01%] (20428.571428571428)
SP29TMKVGBTPF6E5TBVMFV74T03BNFVV1CGE4V419/1ETnMZsYrBCSRvivLVbN9QHtBHrrvrepk8 0/1/16 0.00% 6.25% - 320,000 - Th[3.45%] (20000)
SP2AFR52AV77TFY0K3XH1WHNCED352XQN6JWR012H/1EakzAbXmavLRvQRHivGfmqhQ2b582ZdPV 0/0/12 0.00% 0.00% - 960,000 - Th[10.02%] (80000)
SP2H3G2XYEB30C45EHQKWD4CHDZ09T99JW3WBTENW/1FnjcDJkvJh8f735uZJQhrmwdyk1GckHQC 1/1/17 0.29% 5.88% - 340,000 - Th[3.13%] (20000)
SP2HFBWV0DSN083SVHMDA7VWDQ9KRGDA99CEMTFW4/1Frf72kABGpEwEmPUGwsUbvJ2odenr3TRg 11/11/186 3.22% 5.91% - 4,425,000 - Th[3.46%] (23790.322580645163)
SP2KM3R83QMFV6KYXBW0NSA3RM2WYS4K9ZD08AYCF/1GFNmPQW59KdsiU6HcSxe2Km5ScUWSf46e 0/0/25 0.00% 0.00% - 500,000 - Th[3.31%] (20000)
SP2X3CCBFRAS3HP813GHHAH86BR4QDCMS7VE2SYPX/1Hybc5s7bvkG8XP9RKnmWmNkVt5TYJwN2v 0/1/9 0.00% 11.11% - 180,000 - Th[3.24%] (20000)
SP31MADGMATTP5VXFGZKRMXHYMGF0MMCE6WWYQ1DM/1JoVgHkK8YX194DNg3w6x38r5tpAfhG444 0/0/2 0.00% 0.00% - 40,000 - Th[3.19%] (20000)
SP32AEEF6WW5Y0NMJ1S8SBSZDAY8R5J32NBZFPKKZ/1JvomgHpQm9ohyyKJ5P5cHkfbVNXa1txoa 0/0/34 0.00% 0.00% - 1,677,000 - Th[6.64%] (49323.529411764706)
SP32SQ27291P1KBVGERPY1QB7T4SVNP68VPFSWZ95/1K1rSXoxAaJPQdWpm6XgZ6xwzkikxmWonW 3/4/63 0.88% 6.35% - 4,220,000 - Th[10.00%] (66984.12698412698)
SP334VW9T9AKDXTXNCZ4G97FBZJJ25KHN239DTAFR/1K5YAWU9TejYXb2x5YfQD4TL6DPkRPP7KL 11/21/213 3.22% 9.86% - 13,905,000 - Th[9.37%] (65281.69014084507)
SP37C6HQRQ4GYP1EMEK7KW31HG7G5JNZ5ZPFQMP57/1KrG8cnnrTqr5Rc6qWHTRsoavvnvTVyXKf 2/4/70 0.58% 5.71% - 3,272,642 - Th[6.66%] (46752.02857142857)
SP38Z0258TVXSC3ZDKRQZR08Q5AVW67B6NJV7A5SV/1L93mwEyubNwtFQ5ccKt3mMKoNCi3LuHmq 0/0/7 0.00% 0.00% - 140,000 - Th[4.05%] (20000)
SP3E13ZCYW2ZQQCFN6YEN6NXK56HNFRAY3MJ6PGB0/1M4dDDh8oHnQ5SQgwfu8vkaC7LfegUeLBj 0/0/15 0.00% 0.00% - 300,000 - Th[3.45%] (20000)
SP3F0CDFN2PX0GQNXFV8Z0A1P95BK7XRM1PP49CS5/1MExT7rucRJFgDCPqTHjmALKfArJHsKgGG 29/29/293 8.48% 9.90% - 6,090,900 - Th[3.40%] (20788.054607508533)
SP3GHHZPXG9F5G419704RTR9DRYFT9NBJTDBE2QBG/1MXCytHrA9zKTVEy3u5uWg52pkXnH8UBpJ 0/0/34 0.00% 0.00% - 712,096 - Th[3.24%] (20944)
SP3S2MFBVWD2ANP94KQWMWH3RKN2H01TFE5H8F8VD/1P5T8Kef1XNZ5bZJvXo8j7ry4kdHUz5ZSz 1/1/19 0.29% 5.26% - 380,000 - Th[3.59%] (20000)
SP3S9C931DEC0NZWEQBPCW6HGMN8T0TJHED5YDG5S/1P7gPUpu8iKSFvzBJPUBz4YinsBYA7CFTM 10/13/115 2.92% 11.30% - 4,726,200 - Th[6.81%] (41097.391304347824)
SP4F3EX8B7J3J7RMTKNKSPHDSXQW1YAYSJYBXEAV/1pHzSYzxQnC7zLSNaiKvx29DRDf9XwN5v 0/5/87 0.00% 5.75% - 1,740,000 - Th[2.90%] (20000)
SP4NK85F5Y3KJESRF6S4VXBSTAPE7006V5P7ZNHT/1rSTAeh4t7JkatWHGyK2YiNr4VTbiyCeL 4/5/31 1.17% 16.13% - 907,000 - Th[6.90%] (29258.064516129034)
SPA1NS6DQVDEB7B3HE4TKG2VCB0FPWP2NZA4XG0G/12qJjSzUYjY56MXNPfKyPzCPL4iMoyRcwB 0/0/4 0.00% 0.00% - 52,000 - Th[1.70%] (13000)
SPEGY8WPRV1E5XGRBBT1BYJPS24YSP22J9WHFBF7/13eejSZ9kRFVLkobVSatFAAJibAJ7Jrdt6 0/0/8 0.00% 0.00% - 445,000 - Th[10.25%] (55625)
SPP1DJ1JE2V8HYHTRHPWD7603XHJ3F7421KBC4TE/15282N4BYEwYh3j1dTgJu64Ey5qWn9Po9F 16/16/44 4.68% 36.36% - 9,768,000 - Th[27.85%] (222000)
SPVE94DSPANB9CCGTETD85RXRERBE31S7X8WQDM2/161FJdRj4eyP1sTVkR8yMT7REmXi3P3vhA 0/0/25 0.00% 0.00% - 682,000 - Th[3.45%] (27280)
SPWZ6NJA8HAAXA4HG75C5JN682GCH82RRHSTHH4S/16HR2HqxBhc3Rcn81VVSvLRagV85pxBLHh 0/0/39 0.00% 0.00% - 780,000 - Th[2.45%] (20000)
SPY1PP2KZ67B4SC678YFQKQPKY8Y1AP7TJS53M64/16UpJUbyCpasCd6hsRHrPeUHomgGrXnWP7 6/9/268 1.75% 3.36% - 6,753,870 - Th[4.07%] (25201.007462686568)
miner count ========================================================================================================================
miners: 38
actual_win_total: 342
blocks: 459
